hkrate	review
0	다 좋았는데 결말이 똥 싸다 못닦고 나온 느낌.....그냥 제 취향이 꽉 닫힌 앤딩이라 그런걸 수 도 있지만 유독 엥? 왜 끝이지 ? 싶은 느낌이 강했습니다.
1	이분 제발 다작하게 해주세요 넘 죠아
-1	읽다가 다 못 읽겠어요. 소재도 흥미로웠는데 정작 여주의 가장 큰 능력을 그냥 흘려보내는데다가 여주가 너무 애 같아요. 그리고 사극 로설이기엔 너무 말투며 뭐며 거슬려서 몰입이 안돼요.
1	재밌어요. 시간가는줄 모르고 봤어요.
1	완전 몰입해서 잘 읽었습니다. 너무 재밌었어요. 끝을 좀더 길게 써주셨어도 좋았을텐데. 외전주세요!
1	아주 재미있게 읽었습니다. 남주의 매력이 흠뻑 작가님 외전 좀 내주세요~
1	이런 광기어린 사랑을 받고 싶네요 ㅎ제 취향입니다. ㅋ
1	아직 읽는중인데 남주 또라이그틍게 겁나 다정하네여 좋게 다 읽고 리뷰 수정할게요 ---- 완독. 재밌네요. 킬탐용으로 충분해요. 내용도 적당하고, 남주가 증말 일편단심이네요. 여주도 귀여워요. 너무 수동적이라는 댓에 도대체 얼마나...? 했는데 뒷받침될만한 근거도 충분하고 자기가 알아서 뭘 할 수 있는 스토리도 아니고, 그렇게 할 수 있는 기간이라기엔 시간도 애매~ 그리고 무엇보다 남주가 그렇게 안만들거같네요 ㅋ 눈땡그란 참새 잡아다 100평짜리 호화새장에서 평생 애지중지 키우는 느낌. 뭐 여튼 전 취향이라서 재밌게 봤어요. 나도 누가 이렇게 키워주면 좋겠다.................. 진짜 아무것도 안할 수 있는데..............
0	이건 단순히 남주가 여주한테 존댓말을 한다는 점이 끌려서 샀고, 직접적으로 폭언, 폭력, 고압적인 태도를 보이지 않고, 끝까지 존댓말을 해서 마지막까지 읽을 수 있었다고 생각함. 읽기 좋았음. 한 권짜리 19금에 나름의 기승전결과 절절한 씬이 잘 구성되어있다고 생각함
-1	1점도 아까워요..
0	여주가 멍청한건 살아온 환경 때문에... 학습이 되지 못했기 때문이에요. 전 이런건 다 괜찮은데... 객관적으로 안 예쁜 여주는 싫어요 ㅋㅋㅋ 온니 남주 눈에만 예뻐 보이는 여주라니...  ㅜㅜ
1	참 태생이 신분이 뭔지 불행한 남녀가 만나 해피앤딩이라 다행이네요
1	사헌영 최고 여주가 조금 모자라보이지만 저는 좋았어요
1	전 진짜 재밌는걸요! 3번째 제탕중이예요♡
1	마음을 이끄는 운명에 서로를 알아가고 절박하게 사랑하는 것이 전해집니다. 지키려는 사랑도 예쁘고요.
0	무난하게 잘 보았어요
-1	당최 이 작품 별점이 왜 이리 높은 거죠? ㅡ _ㅡa
1	전체적인 스토리텔링은 아주 좋아요 ! 남자 주인공의 모든 것들도 보다보면 왜 이래서 이랬는지 알 수 있었고요. 씬 부분도 너무 딥하게 서술해서 흐름이 깨진다거나 너무 얼렁뚱땅 넘어가는 부분 없이 딱 ! 적당히 야하게 써주셔서 너무 좋았어요.  다만 여자주인공이 너무 백치예요. 물론 성장 배경이 백치 + 가녀리게 자랄 수 밖에 없는 환경이었다지만 너무 투머치한 백치예요. 어느 정도 시간이 흐른 후엔 덜 백치같아지려나 했는데 남자주인공이 가르치는 걸 반대하더라고요 ,,, 결국 끝까지 순수무구한 백치로 남았습니다. ㅠㅠ
1	인상깊게 봤어요. 뭔가 전체적으로 무거운 분위기지만 그 또한 재미있게 봤네요. 흡입력이 좋았습니다.
1	짧지만 강하게 여운이 남는 글이었어요 외전처럼 행복한 뒷얘기가 있었으면 좋겠다 하고 생각도 드네요 재미있게 시간 가는줄도 모르고 잘 봤습니다
1	남주가 여주를 급작스럽게 사랑하게 된 상황표현이나 이유가 설득력이 좀 부족하다고 느꼈어요. 그치만 작가님이 글을 잘 쓰시네요.
1	올해 읽은 작품 중 가장 몰입한 작품입니다.  두고두고 다시 보고 싶은 책이에요!
1	재밌어요 몇번을 구매할까말까 고민했던 책이었는데 이번에 구매하고 읽어보니 구매 잘했다는 생각이드네요
1	너무 재미 있네요. 왜 이제야 봤을까요? ㅜㅜ
1	솔직히 여주 원래라면 진짜 제가 싫어할만한 스타일인데, 작가님 문체와 필력이 여주를 이해할 수 밖에 없게 만들어요 작가님 능력이라면 능력인듯합니다.. 저는 결말까지 완벽했다고 봐요 어딘가 삐뚤어진 사람들이 너무 행복하고 완벽해서 오히려 작위적인 사랑을 하는것 보단 이 책의 결말이 더 어울린다고 생각해요. 어쨌든 둘은 서로를 사랑하며 살아갈테니까요!
1	외전 원해요ㅠㅠ 여주 글도 배우고 같이 사냥도 가고 후궁들 궁중 암투랑 남주 황제가 되는 스토리도 나왔으면 좋겠어요ㅠㅠ
1	뭣보다 문체가 매력적이면서 담백해서 마음에 들어요. 결말은 좀 아쉬운 느낌이 드네요 여운이 없어서..
1	해피엔딩인데 뭔가 찜찜한 느낌이에요..
1	여주가 너무 안쓰럽게 느껴졌지만 해피엔딩이라서 그나마 다행이라고 할까요ㅜㅜ울면서 봤어요
1	올만에 잼있게 본거 같네요ㆍ시간 가는줄도 모르고 봤네요
1	잼나요~~한번에 끝까지 정주행했네요. 답답한 여주 싫어했는데 구성이 워낙 잘 짜여져 있어요^^
1	진짜 해피엔딩이긴한데 너무ㅜㅜ슬퍼여ㅜㅜㅜ오열함ㅠ 남주한테 여주가 세계임ㅜㅜ
1	읽은소설중 다섯손가락안에 꼽히네요
0	약간....제 스타일이네여
1	작가님 필력 좋으시고 기승전결 좋았어요 남주가 5959 해주는 부분도 좋았어요 재탕 의사 있습니다.
1	외전 원해요 ㅜㅜ 기승전결 완벽
1	한번에 끝까지 다 읽었어요. 손에서 놓을 수 없게 하는 흡인력이 있네요. 여주가 백치라는 리뷰가 많던데 맹한 거 싫어해서 좀 걱정했거든요. 세상과 격리되다시피 살다보니 자라면서 당연히 배워야 할 걸 아무 것도 못 배웠고 사회화도 안 될 수밖에 없죠. 지식은 없지만 뛰어난 직관력을 보여주는 내용이 많이 나옵니다. 못 배워서 무식한거지 멍청하단 생각은 안 들었어요. 남주 매력이 9할 이상 하는 스토리다보니 여주 매력은 약하긴 하지만 독자인 제게도 영영이 순수하다고 귀엽다고 느껴질 정도면 작가님이 캐릭터 잡으신 대로 묘사를 잘 하신 것 같아요. 쌍방구원물인 것도 마음에 들고 남주가 여주를 괴롭힌 사람들에 대해 가차없는 점도 마음에 들어요. 그야말로 자비리스입니다. 둘이 아이도 낳고 부모에게 못 받은 사랑 자기 자식에게 온전히 쏟아주며 행복하게 사는 외전 한편 나왔으면 좋겠는데 스토리 전개된 걸로 보면 힘들 것 같기도 하고...ㅎㅎ
1	여자가 못배워서 약간 띵하고 답답한게 있었음  근데 그렇게 지루하지도않았고 난 좀 슬푸게 본듯ㅠㅠ
1	처음 구매한 책인데 넘 잼있었습니다. 다만뒷내용이 더 있었으면 하는 결말이었습니다 외전 시급해요! 그거빼고는 잼있게 잘읽었습니다 굿!!
1	돈은 아깝지 않아요..
-1	현재까지는 무난 합니다.
1	가볍게 볼만해요~~
1	재밌게 봤습니다.  내용이 재미있네요 여주가 건강해졌으면 했는데...계속 마르고 작은 여자로 끝나서 아쉽네요. 살도오르고 미모가 물 오르고 막 그러길 바랬는데ㅜ
0	지금까지는 무난합니다. 다읽고나서 수정할께요^^
1	넘나 재미져 읽고 또읽고 반복중입니다 ㅜㅜ
1	백치처럼 키워졌지만 사랑하는 이의  아픔을 같이 하는 여자와 도깨비로 키워졌지만 사랑하는 이에게서 자신을 발견한 남자의 사랑이야기..... 가슴이 따끔 거리는 글 잘 읽었어요. 외전이 있었음 더 좋았을 텐데요~ 조오금 아쉽네요.   제일 가슴에 와 닿는 구절입니다.    좋은 신을 신은 도깨비가 외로운 산에 찾아왔었다. 환초는 배고픔을 달래 주었지만 외로움까지 없애 주지는 못했다. 외로움은 마치 병과 같아서 영영은 시름시름 앓고 있었다. 매일 아무와도 이야기할 수 없는 나날. 아무도 들어주지 않고 말해 주지 않는다. 그저 죽음만을 기다리는 매일 속에서 찾아온 기적 같은 손님.    나의 도깨비 씨.
1	구매한고 돈이안아까웠음  시간잇을때재탕하고싶을정도 이작가님 소설 전부 맛집임
0	흠...   지루하고....  남주의 존댓말이 거슬렸어요  개취입니다.
1	끝까디읽었었요..,첫부분에서 중간까지는 지루하다고 나할까 지나고나니 자연스럽게 훅 빠져드네요...남주에사랑도 여주에사랑도 서로가서로를 챙겨주는 맘이네요~~잘읽었습니다
0	걍 킬링타임용인듯요
1	여주가 백치같은 건 맞는데, 살아온 환경탓에 어쩔수 없었던 부분. 전 재밌게 잘 읽었어요
-1	평이 좋아서 읽었는데 제가 여태까지 본 600권 중에 돈 아까운 소설 입니다 이렇게 악평리뷰 한것도 처음이고, 정말 여주는 앵앵 거리기만해요 재미없어요
-1	남주 하나도 안설레고.... 여주도 백치같고....  좋은 평이 많아서 기대했는데 읽덮합니다 ㅜㅜㅜㅜㅜㅜㅜㅜㅜ
1	해피인듯 배드... 좀 짜증나는 결말이네요
-1	그저 그래요. -.-
0	저는... 꽤 지루했어요;; 내용이 없는듯...
0	뭐랄까 한눈에 빠지는거나 빠진후의 행동이 저랑은 안 맞는듯하네요. 로맨스인듯 아닌듯
1	여주에 인생배팅 남주 아주 재밌게 봤습니다^^...
1	원래 사극물 안좋아하는데 이건재밌게봤습니다.
1	여주처돌이 남주 아주 맛나게읽었습니다^^..
1	끝이 너무 허무하게 끝나는듯... 외전이 필요함 2권까지 만들어도 괜찮을뻔했어요 영영과 후궁들 이야기도 재미솔솔 하겠는데.. 재미있었어요
1	소개글 보고 판타지 소재도 있을 줄 알고 구매할까 말까 망설였는데 그런요소 별로 없이 너무 좋았어요.울컥도 했구요. 헌영님...멋지심 근데 뒷이야기 궁금해요. 계속 태자로 있는지 애는 낳는지ㅠㅠ 외전외전주세요.
1	가슴아프고 찡하고 잼남
1	시간가는줄모르게 잘봤습니당. 가슴이 찌릿찌릿 애달프고..꽁냥꽁냥  사랑스럽고.. 외전  내주시묜 안돼용? 더읽고 싶어요^^
1	학대 받아서 몸이 안좋은 여주 너무 안타깝고 이제라도 헌영 만나서 행벅해서 너무 다행이라고 생각함ㅠㅠ  외로웠던 헌영에게도 영아로 인생이 채워지고ㅠㅠ  먹먹하고 좋아요 비 올 때 읽으세요 이입 쩝니다ㅠㅠ 미친 것 같습니다 너무 재밌어요ㅠㅠ
1	와 진짜 너무 재밌어요 절절하고 집착도 듬뿍 들어가있고 재탕의사 1848582919배
1	와우....간만에 재밌는글 읽었네요. 더읽고싶어요 ㅠㅠ
1	와우.. 작가님 글빨 죽이네요 ㅎㅎㅎ 완전 재밌었어요 ㅎㅎ 작가님 책 전부 읽었는데 ㅋㅋ 이제 책 나올때마다 사 읽어야겠어요 ㅎㅎ 남주의 절절한 마음이 느껴지는 글은 참 오랜만이네요 ㅎㅎ 근데 외전이필요해요 작가님 너무 금방 끝나서 둘이 더더 행복했음 좋겠거든요. 집착남주의 절정인 헌영님이 최애남주 5위안에들거같네요 ㅎㅎ 씬도 많고 잼났어요 건필하세요 작가님!!!
1	잘읽었어요. 옛문체도 좋고 스토리도 있고 제법 침꼴깍 야함ㅋㅋ 영영은 아이같은 백치의 표본이에요. 다른 작품에 여주 백치라고 해서 보면 백치가 아니라 그냥 멍청하고 의지없고 남자가 시키면 시키는 대로 질질짜기나하던데, 영영은 다 클때까지 갇혀지내서 아는 게 없다보니 아이같아요. 그러면서 자기생각은 있어서 할 말 다 하고요. 재밌게 봤어요
1	초중반 꽁냥 십구씬으로 달달 야함~해피엔딩이긴 한데 왜이리 슬픈 느낌인가여~
1	드라마틱한 서사와 내용이 참 재미있었어요
-1	쓰다만 느낌이에요. 읽다 만 느낌 아주 단편적인 이미지들과 간결한 시놉시스를 씬과 함께 엮으셨네요. 이런 초기 구상같은 글을 책으로 내나요?
1	ㅠㅠ 너무 잘읽었습니다 ㅎㅎ 외전이 필요해요 ㅠ
1	재미있어요~ 많이 야하구요ㅎㅎ
0	야한 장면이 너무 많아요..
1	재미 있어요. 뭔가 아쉽 네요.
1	응???? 해석이 갈릴 수는 있지만 이해가 안가네요.  여주는 수동적이지도 멍청하지도 않습니다.  강압과 폭력, 학대와 세뇌로 못 배운 것을 멍청하다고 욕하실건가요?  강압과 폭력, 학대와 세뇌에 의해 자존감을 잃은 사람을 수동적이라 탓하십니까?  짧다면 짧은 한 권인데.. 서로 본 내용이 이렇게나 다를 수 있는지.... 여주는 절대 매력없는 백치가 아닙니다. 얼마든지 강인하게 성장할 수 있는 사람입니다.   특히 8장 이루어질 수 없는 소원 이후의 여주는 그 누구보다 강단있고 매력적인 모습이었습니다.   초반에 몰려 있는 씬들을 정리하고 여주의 변화와 남주의 제대로 된 실권장악을 그리면서 조금 더 긴호흡으로 갔어도 좋을 법한 이야기였어요. 재밌었습니다.
1	장편으로 접했다면 몇권이고 보았을 정도로 훅 치고 가네요! 본권 만큼의 외전을 기대합니다!
1	독특한 소재에 흥미진진한사건들을 기대했는데, 그냥 첫눈에 반해서 씬만 계속 나오고, 별내용이 없어서 아쉬웠어요. 저는 역시 장편을 봐야하나봐요...1권짜리는 많이 아쉽네요..
1	정말 독특하고  특별한 소재에요~ 잼나게 보고 갑니다.~
1	슬프고 애절한데 야하기까지 함 (엄지엄지척척)
1	슬피면서도 아릿한 여운이 남네요. 잘봤습니다.
-1	너무 지겨운 내용 이에요ㅠㅠ
1	외전 좀 내주세요 흑흑
1	작가님 언제 돌아오시나요. 작가님 작품 다 취저인데 신간이 안나오네요ㅜ
1	외전 주세요~ 영영이 행복한 모습 더 보고 싶어요
1	아직읽어보지 못한;;;;유명한 작품중에 하나이니 기대됩니다~
1	재밌어요 2권 있어도 될 거 같아요 외전이나...
0	야간 피폐하네요 결말이 다크하기도 하고
1	좀 더 길었으면 하는 아쉬움에 별 하나 뺍니다 ㅠ 그거 배고는 완벽한 글이에요 재탕의사 많습니다
1	좋아요 시대물로선 빤하지 안흔
1	그냥저냥 볼만해요.  제 취향은 아닌걸로
1	아진짜 몇번재탕하는지 너무조아요 완전내스타일인가봐...
1	완전 기대합니다. 잘 볼께요
1	가볍게읽을수있어서좋아요~
0	최근 읽은 책 중에는 그래도 선방했네요.
1	재밌었어요 가볍게 읽기 좋았습니다~~!
0	저는 끝까지 못 읽었어요
0	그냥 그렇게 읽었어요
1	둘이 알콩달콩하는 모습 보고 싶어요 외전이 시급합니다!
